classsize,enrollment,pct_disadv,readsize,mathsize,avgread,avgmath,schltype,schlcode
37,94,9,33,32,76.7300033569336,79.839996337890625,1,41162
24,94,9,23,23,92.95999908447266,92.910003662109375,1,41162
37,74,8,36,36,73.779998779296875,66.91999816894531,1,41163
37,74,8,35,36,76.2548599243164,67.08000183105469,1,41163
21,21,16,17,17,64.589996337890625,72.87999725341797,1,41164
37,118,10,28,30,73.93000030517578,66.12999725341797,1,41165
35,118,10,26,29,62.22999954223633,64.37999725341797,1,41165
34,118,10,31,32,64.74128723144531,67.34625244140625,1,41165
39,115,12,33,33,75.089996337890625,72.089996337890625,1,41166
36,115,12,31,31,69.970001220703125,61.029998779296875,1,41166
40,115,12,40,40,78.8239974975586,75.22750091552734,1,41166
36,108,4,36,36,76.80999755859375,72.16999816894531,1,41168
36,108,4,34,34,69.76000213623047,65.87999725341797,1,41168
36,108,4,33,33,75.30303192138672,74.99878692626953,1,41168
31,103,10,27,29,77.779998779296875,73.13999938964844,1,41169
30,103,10,30,30,59.29999923706055,57.5,1,41169
27,103,10,28,28,76.99785614013672,80.140716552734375,1,41169
25,75,11,24,24,68.04000091552734,60.16999816894531,1,41170
26,75,11,23,23,72,70.16999816894531,1,41170
24,75,11,21,21,74.56999969482422,67.80999755859375,1,41170
32,96,10,30,30,72.33000183105469,72.43000030517578,2,41172
32,96,10,29,29,83.16999816894531,83.970001220703125,2,41172
32,96,10,29,28,77.589996337890625,73.38999938964844,2,41172
34,95,10,30,30,76.9000015258789,73.06999969482422,2,41173
32,95,10,30,30,79.80000305175781,73.529998779296875,2,41173
29,95,10,25,24,78.839996337890625,74.75,2,41173
37,142,12,34,35,65.970001220703125,68.11000061035156,2,41174
34,142,12,31,31,75.55000305175781,69.7699966430664,2,41174
36,142,12,35,35,73.43000030517578,72.94000244140625,2,41174
35,142,12,34,34,73.32117462158203,65.158233642578125,2,41174
34,34,43,30,30,66.12999725341797,67.87000274658203,2,41176
21,43,5,20,20,76.19999694824219,72.1500015258789,1,41178
22,43,5,18,18,81.61000061035156,77.38999938964844,1,41178
25,50,5,25,25,79.36000061035156,69.91999816894531,1,41179
25,50,5,24,25,80.66666412353516,76.08000183105469,1,41179
22,44,20,20,20,67.0999984741211,77.80000305175781,1,41181
22,44,20,23,23,65,52.959999084472656,1,41181
23,23,45,24,24,71.66999816894531,64.95999908447266,2,41182
22,43,2,20,20,77.4000015258789,72.5999984741211,1,41183
21,43,2,21,21,73.23999786376953,70.86000061035156,1,41183
32,68,26,31,31,68.41999816894531,76.0999984741211,2,41184
28,68,26,28,28,67.535003662109375,71.67500305175781,2,41184
32,32,20,27,28,70.11000061035156,61.18000030517578,2,41185
26,51,24,25,25,72.95999908447266,70.839996337890625,2,41186
25,51,24,25,25,67.04000091552734,69.160003662109375,2,41186
34,102,3,33,33,74.2699966430664,72.4800033569336,1,41187
35,102,3,35,35,73.7699966430664,71.30999755859375,1,41187
33,102,3,31,31,77.31999969482422,76.6500015258789,1,41187
24,47,14,23,23,58,68.83000183105469,1,41189
23,47,14,23,24,63.040000915527344,59,1,41189
35,172,7,29,31,78.5199966430664,78.9000015258789,1,41190
32,172,7,29,29,74.37999725341797,69.13999938964844,1,41190
37,172,7,34,34,73.18000030517578,78.94000244140625,1,41190
33,172,7,31,31,66.87000274658203,63.650001525878906,1,41190
35,172,7,35,35,72.53742980957031,73.48371124267578,1,41190
32,100,16,27,31,67.66999816894531,66.58000183105469,1,41191
35,100,16,35,35,61.709999084472656,62.630001068115234,1,41191
33,100,16,31,32,67.839996337890625,69.12999725341797,1,41191
35,35,21,30,31,72.2699966430664,67.55000305175781,2,41193
30,95,17,31,31,71.19000244140625,71.61000061035156,2,41194
31,95,17,22,22,74.2300033569336,63.18000030517578,2,41194
23,95,17,29,29,74.00172424316406,67.7975845336914,2,41194
34,126,7,32,32,83.87999725341797,77.589996337890625,1,41195
35,126,7,31,31,74.12999725341797,75.3499984741211,1,41195
33,126,7,28,28,76.36000061035156,77.18000030517578,1,41195
32,94,12,27,27,76.1500015258789,80.1500015258789,1,41197
31,94,12,24,24,69,72.58000183105469,1,41197
31,94,12,27,28,73.33000183105469,77.56999969482422,1,41197
24,48,6,22,22,77.2699966430664,79.2699966430664,1,41198
24,48,6,23,23,74.69999694824219,74.3499984741211,1,41198
35,107,5,29,30,78.79000091552734,73.69999694824219,1,41199
36,107,5,34,34,77.089996337890625,79.18000030517578,1,41199
36,107,5,34,34,83.94206237792969,83.49646759033203,1,41199
33,133,4,29,28,75.55000305175781,78.86000061035156,1,41202
33,133,4,29,29,77.410003662109375,73.76000213623047,1,41202
33,133,4,29,29,86.029998779296875,88.279998779296875,1,41202
34,133,4,32,33,73.477813720703125,71.9624252319336,1,41202
35,82,7,32,32,77.37999725341797,74.75,1,41203
35,82,7,33,33,86.55000305175781,83.970001220703125,1,41203
33,67,10,33,32,68.029998779296875,69.089996337890625,2,41206
34,67,10,34,35,66.589996337890625,64.26000213623047,2,41206
28,52,7,25,26,83.31999969482422,82.69000244140625,2,41208
24,52,7,22,22,80.5,76.82090759277344,2,41208
39,76,19,36,37,66.720001220703125,64.80999755859375,1,41210
37,76,19,34,34,68.70999908447266,73.73999786376953,1,41210
30,127,12,29,29,63.45000076293945,61.83000183105469,1,41212
33,127,12,32,32,64.69000244140625,68.30999755859375,1,41212
33,127,12,33,33,59.029998779296875,60.52000045776367,1,41212
31,127,12,31,31,63.41999816894531,63.709999084472656,1,41212
21,21,41,18,19,65.05999755859375,61.15999984741211,2,41214
24,48,46,23,23,57.2599983215332,57.29999923706055,2,41217
24,48,46,21,22,59.04999923706055,54,2,41217
23,23,2,21,21,76.66999816894531,75.43000030517578,1,41218
39,133,3,33,34,81.44999694824219,78.5,1,41220
40,133,3,34,34,75.8499984741211,79.29000091552734,1,41220
40,133,3,36,36,76.11000061035156,85.36000061035156,1,41220
33,132,5,30,30,76.9000015258789,79.87000274658203,1,41221
33,132,5,30,32,81.12999725341797,81.25,1,41221
32,132,5,27,30,78.73999786376953,83.7300033569336,1,41221
34,132,5,31,31,78.9000015258789,81.160003662109375,1,41221
37,122,8,35,35,79.4000015258789,72.5999984741211,2,41225
37,122,8,32,32,77.529998779296875,75.410003662109375,2,41225
36,122,8,36,36,72.41999816894531,68.38999938964844,2,41225
37,37,2,37,37,75.970001220703125,77.05000305175781,1,41227
25,25,0,24,24,78.25,68,1,41232
33,105,5,32,32,73.62999725341797,68.470001220703125,1,41234
30,105,5,30,30,70.2699966430664,64.7300033569336,1,41234
33,105,5,32,32,77.86687469482422,70.59562683105469,1,41234
25,25,33,18,18,62.61000061035156,58.060001373291016,2,41236
22,22,34,20,20,68.4000015258789,70.75,2,41237
17,17,28,13,15,53.689998626708984,40.66999816894531,2,41274
39,39,4,30,30,74.87000274658203,72.7300033569336,1,41275
30,99,2,28,28,77.18000030517578,63.959999084472656,1,41276
28,99,2,25,25,79.68000030517578,67.95999908447266,1,41276
29,99,2,24,25,80.41500091552734,72.5647964477539,1,41276
27,57,11,24,24,57.790000915527344,61.630001068115234,1,41277
30,57,11,29,29,61.82896423339844,60.47862243652344,1,41277
39,78,14,34,35,67.73999786376953,53.88999938964844,1,41282
39,78,14,38,38,65.29000091552734,54.7599983215332,1,41282
36,110,8,34,34,73.29000091552734,70.87999725341797,1,41284
37,110,8,36,36,71.58000183105469,67.44000244140625,1,41284
37,110,8,34,34,74.213531494140625,71.8305892944336,1,41284
37,75,21,37,37,68.08000183105469,62,1,41285
38,75,21,37,38,73.91999816894531,62,1,41285
35,117,18,33,33,77,71.44999694824219,2,41287
36,117,18,33,31,64.94000244140625,67.68000030517578,2,41287
36,117,18,32,32,79.160003662109375,71.589996337890625,2,41287
28,55,7,21,21,70.5199966430664,71.70999908447266,2,41288
27,55,7,17,17,61.650001525878906,68.589996337890625,2,41288
22,40,44,17,17,61.349998474121094,55.119998931884766,2,41289
18,40,44,9,12,63.66999816894531,49.91999816894531,2,41289
37,103,3,33,33,75.69999694824219,73.30000305175781,1,41290
30,103,3,28,27,73.61000061035156,68.62999725341797,1,41290
36,103,3,34,34,76.31999969482422,70.23999786376953,1,41290
38,115,2,30,30,80.2699966430664,75.80000305175781,1,41293
39,115,2,37,36,79.11000061035156,81.19000244140625,1,41293
38,115,2,33,33,78.76000213623047,76.61000061035156,1,41293
25,55,7,23,23,69.56999969482422,64,2,41294
30,55,7,27,27,79.62555694580078,76.96295928955078,2,41294
29,58,33,28,28,64.88999938964844,62.959999084472656,2,41296
29,58,33,24,24,69.20999908447266,63.540000915527344,2,41296
39,156,8,38,38,73.529998779296875,73.839996337890625,1,41298
40,156,8,40,40,71.220001220703125,68.279998779296875,1,41298
38,156,8,36,36,72.33000183105469,74.470001220703125,1,41298
39,156,8,37,37,67.779998779296875,65.88999938964844,1,41298
30,86,14,27,27,72.8499984741211,78.44000244140625,1,41303
27,86,14,26,26,75.08000183105469,73.12000274658203,1,41303
29,86,14,27,27,76.88999938964844,72.220001220703125,1,41303
35,35,15,36,36,69.36000061035156,66.19000244140625,1,41304
18,18,44,13,13,78.30999755859375,76,2,41305
20,49,40,19,19,47.2599983215332,48.15999984741211,1,41306
29,49,40,28,28,56.709999084472656,51.5,1,41306
25,48,9,24,24,72.16999816894531,73.04000091552734,1,41308
23,48,9,25,26,73.55999755859375,65.58000183105469,1,41308
20,20,38,19,19,63.04999923706055,60.209999084472656,2,41315
24,61,20,20,25,53.400001525878906,39.880001068115234,1,41316
23,61,20,20,21,60.599998474121094,57.66666793823242,1,41316
39,155,3,34,34,77.3499984741211,69.5,1,41319
39,155,3,33,33,76.029998779296875,74.8499984741211,1,41319
38,155,3,35,35,79.37000274658203,75.62999725341797,1,41319
39,155,3,32,32,83.41124725341797,84.49687194824219,1,41319
28,56,31,21,23,63.189998626708984,59.70000076293945,1,41324
28,56,31,20,24,59.650001525878906,59.380001068115234,1,41324
31,104,17,22,22,55.81999969482422,50.90999984741211,1,41325
32,104,17,25,25,72.23999786376953,73.23999786376953,1,41325
30,104,17,25,25,70.12000274658203,69.4000015258789,1,41325
31,64,47,24,25,63.790000915527344,55.959999084472656,2,41326
33,64,47,28,28,61.06999969482422,63.56999969482422,2,41326
31,59,16,30,30,64.12999725341797,61.29999923706055,1,41327
28,59,16,28,28,69.38999938964844,68.18000030517578,1,41327
37,119,4,33,33,80.1500015258789,76.44999694824219,1,41329
37,119,4,36,36,75.33000183105469,76.58000183105469,1,41329
36,119,4,30,35,77.30000305175781,76.37000274658203,1,41329
34,91,8,30,30,70.37000274658203,68.30000305175781,1,41330
29,91,8,27,27,73.04000091552734,73.220001220703125,1,41330
28,91,8,27,27,64.93000030517578,65.06999969482422,1,41330
35,102,3,32,33,75.87999725341797,79.58000183105469,1,41335
34,102,3,31,31,77.26000213623047,71.9000015258789,1,41335
33,102,3,29,29,75.20999908447266,68.720001220703125,1,41335
33,33,3,32,32,81.589996337890625,77.660003662109375,1,41336
20,32,46,17,22,24.290000915527344,21.40999984741211,2,41338
35,67,16,33,34,74.23999786376953,73.26000213623047,2,41339
32,67,16,28,28,76.13999938964844,76.20999908447266,2,41339
36,156,4,26,27,80.37999725341797,73.220001220703125,1,41340
37,156,4,34,34,76.70999908447266,77.68000030517578,1,41340
36,156,4,26,28,76.2699966430664,72.29000091552734,1,41340
36,156,4,31,32,78.86967468261719,68.46312713623047,1,41340
40,78,9,36,35,73.75,79.339996337890625,1,41342
38,78,9,35,35,72.22856903076172,82.660003662109375,1,41342
36,86,6,31,31,75.58000183105469,71.970001220703125,1,41343
35,86,6,30,32,77.06999969482422,70.25,1,41343
22,52,0,30,30,78.93000030517578,77.83000183105469,1,41344
30,52,0,21,21,82.70999908447266,82.05000305175781,1,41344
36,105,4,34,35,73.529998779296875,70.62999725341797,1,41345
35,105,4,33,34,72.66999816894531,72.05999755859375,1,41345
34,105,4,32,32,72.777191162109375,67.12218475341797,1,41345
40,75,5,40,40,71.18000030517578,70.37999725341797,1,41346
35,75,5,33,34,76.41999816894531,79.37999725341797,1,41346
32,107,5,31,31,73.7699966430664,66.80999755859375,1,41347
34,107,5,34,34,68.1500015258789,59.150001525878906,1,41347
32,107,5,31,31,79.029998779296875,67.55000305175781,1,41347
40,173,8,30,30,81.4000015258789,80.470001220703125,1,41348
40,173,8,32,32,79.839996337890625,78.19000244140625,1,41348
40,173,8,33,33,77.44999694824219,73.36000061035156,1,41348
38,173,8,32,32,79.87999725341797,71.839996337890625,1,41348
38,69,4,30,30,80.4000015258789,74,2,41362
31,69,4,37,37,81.23999786376953,81.30000305175781,2,41362
31,91,8,29,29,75.16999816894531,75.16999816894531,1,41363
31,91,8,27,27,68.11000061035156,73.62999725341797,1,41363
29,91,8,27,27,75.55925750732422,76.187408447265625,1,41363
37,116,4,35,35,79.029998779296875,77.13999938964844,1,41364
40,116,4,32,36,79.37999725341797,74.94000244140625,1,41364
39,116,4,39,39,73.22538757324219,75.95538330078125,1,41364
27,49,43,21,26,62.2400016784668,56.810001373291016,1,41365
22,49,43,21,21,59.43000030517578,52.290000915527344,1,41365
32,74,8,27,28,88.44000244140625,83.5,1,41366
30,74,8,29,29,75.339996337890625,72.83000183105469,1,41366
33,135,3,28,28,76.31999969482422,72,1,41367
30,135,3,28,28,82.5,75.79000091552734,1,41367
31,135,3,28,28,74.45999908447266,71.86000061035156,1,41367
30,135,3,29,29,82.59172058105469,76.26896667480469,1,41367
34,101,16,30,30,78.2699966430664,83.66999816894531,1,41368
33,101,16,32,32,84.410003662109375,80.80999755859375,1,41368
34,101,16,32,32,71.33687591552734,75.74937438964844,1,41368
34,101,4,36,36,81.66999816894531,76.75,2,41369
33,101,4,35,35,73.94000244140625,74.54000091552734,2,41369
34,101,4,35,35,74.94000244140625,72.48999786376953,2,41369
24,24,4,22,22,79.089996337890625,67.089996337890625,2,41370
33,33,5,33,33,70.12000274658203,69.33000183105469,1,41371
38,77,30,35,37,65.11000061035156,67.76000213623047,1,41381
39,77,30,38,38,59.13552474975586,64.28631591796875,1,41381
39,115,9,30,32,75.16999816894531,75.12999725341797,1,41382
38,115,9,33,33,68.94000244140625,66.12000274658203,1,41382
38,115,9,33,34,73.79000091552734,67.37999725341797,1,41382
37,213,2,36,37,81.86000061035156,84.7300033569336,1,41383
35,213,2,33,33,80.61000061035156,75.8499984741211,1,41383
36,213,2,33,33,81,83.5199966430664,1,41383
34,213,2,30,30,78.5,76.7699966430664,1,41383
35,213,2,34,35,77.81999969482422,76.5999984741211,1,41383
36,213,2,37,36,85.46027374267578,81.71333312988281,1,41383
41,72,5,35,35,80.4000015258789,74.56999969482422,2,41384
31,72,5,27,27,84.0740737915039,84.74259185791016,2,41384
34,139,6,31,33,80.9000015258789,71.94000244140625,1,41385
35,139,6,36,36,75.970001220703125,67.58000183105469,1,41385
34,139,6,32,32,74.339996337890625,71.19000244140625,1,41385
36,139,6,32,33,77.0406265258789,69.54605865478516,1,41385
34,128,13,33,33,69.94000244140625,59.880001068115234,1,41388
28,128,13,24,25,70.87999725341797,66.80000305175781,1,41388
33,128,13,33,33,68.970001220703125,56.36000061035156,1,41388
33,128,13,33,33,70.44999694824219,66.1236343383789,1,41388
39,112,3,37,37,80.94999694824219,75.76000213623047,1,41390
35,112,3,27,27,82.11000061035156,73.69999694824219,1,41390
38,112,3,28,28,74.75,68.63999938964844,1,41390
38,152,5,38,38,73.839996337890625,67.76000213623047,1,41391
37,152,5,33,33,78.5199966430664,71.79000091552734,1,41391
38,152,5,35,37,71.80000305175781,66.56999969482422,1,41391
39,152,5,36,37,69.38999938964844,67.76000213623047,1,41391
29,71,25,24,24,56.290000915527344,55.880001068115234,1,41392
28,71,25,23,24,53.83000183105469,56.459999084472656,1,41392
39,77,3,37,37,81,84.37999725341797,1,41394
38,77,3,36,34,75.80999755859375,78.81999969482422,1,41394
29,29,0,26,26,79.45999908447266,75.04000091552734,1,41397
20,42,8,10,11,70.5,72.2699966430664,2,41398
22,42,8,20,20,66.69999694824219,50.29999923706055,2,41398
32,66,32,26,26,76.41999816894531,79.6500015258789,2,41399
34,66,32,32,32,75.65875244140625,73.03437805175781,2,41399
36,106,3,36,36,75.30999755859375,76.13999938964844,1,41400
36,106,3,35,35,82.86000061035156,72.05999755859375,1,41400
34,106,3,35,35,77.660003662109375,74.970001220703125,1,41400
27,123,4,29,29,75.16999816894531,67.23999786376953,1,41402
34,123,4,33,33,74.63999938964844,73.910003662109375,1,41402
33,123,4,31,31,75.87000274658203,74.12999725341797,1,41402
29,123,4,28,28,77.68000030517578,72.20999908447266,1,41402
26,26,14,25,23,62.84000015258789,60.47999954223633,2,41403
38,117,26,38,38,60,49.7599983215332,2,41406
40,117,26,35,38,56.13999938964844,50.91999816894531,2,41406
39,117,26,37,37,57.705406188964844,55.40972900390625,2,41406
40,118,1,36,37,77.66999816894531,75.410003662109375,1,41407
40,118,1,39,39,80.79000091552734,77.87000274658203,1,41407
38,118,1,35,36,75.910003662109375,74.63999938964844,1,41407
29,76,15,24,24,66.45999908447266,67.54000091552734,1,41408
27,76,15,22,22,64.55000305175781,58.5,1,41408
20,76,15,13,13,57.540000915527344,54.540000915527344,1,41408
29,87,2,28,28,75.18000030517578,78.79000091552734,1,41409
29,87,2,26,26,83.19000244140625,84.37999725341797,1,41409
29,87,2,26,27,81.6500015258789,83.5199966430664,1,41409
25,38,32,23,23,67,63,2,41411
33,99,12,33,33,61.70000076293945,55.970001220703125,1,41413
32,99,12,31,32,64.12999725341797,59.5,1,41413
34,99,12,31,31,64.73999786376953,49.84000015258789,1,41413
39,86,4,40,40,72.69999694824219,68.94999694824219,1,41415
39,86,4,40,40,75.55000305175781,73.12999725341797,1,41415
38,91,10,35,35,77.56999969482422,77.970001220703125,2,41417
41,91,10,35,36,80.30999755859375,72.08000183105469,2,41417
40,74,5,39,39,75,72.87000274658203,2,41418
34,74,5,33,32,79.38999938964844,77.220001220703125,2,41418
21,45,6,18,18,75.05999755859375,73.779998779296875,1,41419
24,45,6,17,17,81.1129379272461,78.3505859375,1,41419
31,97,15,25,25,66.4000015258789,64.12000274658203,1,41420
31,97,15,25,26,61.20000076293945,68.1500015258789,1,41420
35,97,15,19,19,72.20999908447266,67.529998779296875,1,41420
21,21,66,20,21,57.900001525878906,55.04999923706055,2,41421
40,119,7,38,38,76.61000061035156,76.58000183105469,1,41423
40,119,7,34,33,79.18000030517578,74.18000030517578,1,41423
40,119,7,38,38,76.970001220703125,77,1,41423
35,69,7,30,30,64.2699966430664,63.66999816894531,1,41424
34,69,7,31,31,71.2300033569336,69.5199966430664,1,41424
34,94,6,33,32,67.69999694824219,60.90999984741211,2,41425
29,94,6,28,27,75.31999969482422,66.410003662109375,2,41425
31,94,6,29,29,76.79103088378906,65.165863037109375,2,41425
32,98,5,30,30,81.83000183105469,86.5999984741211,2,41426
36,98,5,28,28,83.29000091552734,85.06999969482422,2,41426
30,98,5,35,33,81.11371612548828,83.4860610961914,2,41426
25,63,25,17,18,57.349998474121094,54.38999938964844,2,41427
28,63,25,22,22,61.27000045776367,60.54999923706055,2,41427
36,76,1,34,34,78.5,72.089996337890625,1,41431
40,76,1,38,38,83.160003662109375,76.5,1,41431
33,75,16,31,31,76.61000061035156,73.3499984741211,1,41432
33,75,16,30,30,79.43633270263672,74.67166900634766,1,41432
40,78,3,35,36,81.5999984741211,77,1,41433
38,78,3,30,31,81.2300033569336,74.970001220703125,1,41433
32,102,4,31,31,73.7699966430664,64.6500015258789,1,41434
34,102,4,31,31,71.4800033569336,68.5199966430664,1,41434
36,102,4,33,32,70.82575988769531,64.86656188964844,1,41434
35,97,1,34,34,76.70999908447266,73.29000091552734,1,41435
26,97,1,24,25,75.20999908447266,59.31999969482422,1,41435
36,97,1,34,34,75.84764862060547,74.56294250488281,1,41435
37,160,3,33,35,76.20999908447266,68.88999938964844,1,41436
38,160,3,36,36,77.33000183105469,74.88999938964844,1,41436
37,160,3,34,36,74.73999786376953,77.33000183105469,1,41436
38,160,3,33,36,75.63727569580078,70.77583312988281,1,41436
30,66,3,27,27,70.69999694824219,72.33000183105469,1,41437
36,66,3,35,35,74.970001220703125,75.48999786376953,1,41437
37,74,2,34,34,78.44000244140625,77.73999786376953,1,41440
37,74,2,35,37,71.48999786376953,70.31999969482422,1,41440
32,91,1,29,29,71.16999816894531,76.55000305175781,1,41441
32,91,1,27,27,70.93000030517578,67.4800033569336,1,41441
32,91,1,31,31,76.51483917236328,68.873870849609375,1,41441
39,78,13,30,33,75.12999725341797,62.63999938964844,1,41442
39,78,13,33,33,70.76000213623047,59.209999084472656,1,41442
37,114,5,33,33,72.94000244140625,67.1500015258789,1,41443
38,114,5,35,35,74.4000015258789,68.88999938964844,1,41443
39,114,5,34,33,72.70999908447266,70.58000183105469,1,41443
28,87,1,26,26,78.04000091552734,80.45999908447266,1,41444
31,87,1,27,27,80.589996337890625,84.26000213623047,1,41444
28,87,1,25,25,81.68000030517578,77.4800033569336,1,41444
35,189,13,32,32,76.12999725341797,75.160003662109375,2,41445
36,189,13,35,35,79.88999938964844,80.62999725341797,2,41445
25,189,13,24,24,84.70999908447266,79.41999816894531,2,41445
25,189,13,22,22,71.94999694824219,63.27000045776367,2,41445
31,189,13,30,30,75.12999725341797,67.470001220703125,2,41445
37,189,13,36,36,79.440277099609375,79.8808364868164,2,41445
32,32,0,30,31,84.06999969482422,78.61000061035156,2,41447
37,74,8,34,37,68.70999908447266,68.91999816894531,1,41448
37,74,8,27,28,69.36518859863281,71.42713928222656,1,41448
34,34,13,33,34,75.76000213623047,81.029998779296875,2,41449
26,94,1,25,25,84.63999938964844,78.839996337890625,1,41450
30,94,1,27,28,87.80999755859375,81.56999969482422,1,41450
28,94,1,25,24,82.32520294189453,82.58499908447266,1,41450
28,91,8,27,27,75.8499984741211,77.62999725341797,1,41451
28,91,8,27,27,68.8499984741211,72.93000030517578,1,41451
27,91,8,27,27,65.220001220703125,70.410003662109375,1,41451
16,16,1,16,16,67.05999755859375,61.75,1,41454
20,20,11,20,20,76.9000015258789,76.4000015258789,2,41455
31,62,6,29,29,87.029998779296875,88.720001220703125,1,41456
31,62,6,29,29,84.970001220703125,83.279998779296875,1,41456
32,85,7,32,32,76.029998779296875,72.12999725341797,1,41457
27,85,7,25,26,76.44000244140625,77.62000274658203,1,41457
26,85,7,24,25,75.79000091552734,76.12000274658203,1,41457
44,88,6,37,37,72.51000213623047,67.13999938964844,1,41458
44,88,6,31,31,69.19773864746094,64.63935852050781,1,41458
16,16,4,16,16,81.05999755859375,70.55999755859375,2,41462
21,42,1,21,21,83.94999694824219,82.9000015258789,1,41463
21,42,1,20,20,86.10250091552734,79.00499725341797,1,41463
21,42,4,18,19,85.5,79.94999694824219,2,41468
21,42,4,21,21,79.29000091552734,74.05000305175781,2,41468
30,167,17,29,29,62.16999816894531,53.59000015258789,1,51002
32,167,17,30,30,67.37000274658203,71.69999694824219,1,51002
32,167,17,31,31,64.029998779296875,55.47999954223633,1,51002
33,167,17,28,29,62.540000915527344,57.689998626708984,1,51002
32,65,33,27,27,61.11000061035156,66.410003662109375,1,51004
33,65,33,30,30,57.10100173950195,52.33100128173828,1,51004
33,91,31,31,31,58,56.810001373291016,2,51005
29,91,31,29,29,58,49.790000915527344,2,51005
29,91,31,25,25,62,52.720001220703125,2,51005
20,42,25,19,20,56.04999923706055,45.95000076293945,2,51006
22,42,25,17,19,51.119998931884766,49.04999923706055,2,51006
37,87,7,36,37,77.69000244140625,65.220001220703125,1,51007
39,87,7,34,34,80.3870620727539,68.93705749511719,1,51007
12,12,31,9,9,74.220001220703125,82.11000061035156,2,51008
24,24,11,22,22,67.5,55.40999984741211,1,51009
38,44,27,35,35,64.4000015258789,59.540000915527344,1,51010
28,94,18,23,23,69.5199966430664,70.38999938964844,1,51011
29,94,18,27,28,71.62999725341797,72.31999969482422,1,51011
27,94,18,26,26,68.80999755859375,68.54000091552734,1,51011
24,24,7,17,17,71.76000213623047,66.589996337890625,1,51012
19,53,19,18,18,72.779998779296875,59,2,51014
21,53,19,21,20,77.5199966430664,60.150001525878906,2,51014
36,36,34,25,25,58,62,2,51015
39,76,10,38,38,79.31999969482422,70.18000030517578,2,51016
37,76,10,37,37,74.6500015258789,66.589996337890625,2,51016
15,15,52,14,14,60,56,2,51018
24,60,2,36,36,82.86000061035156,78.58000183105469,2,51019
36,60,2,22,22,81,72.05000305175781,2,51019
24,24,34,15,20,70.06999969482422,52.900001525878906,2,51020
36,143,9,33,33,77.81999969482422,74.79000091552734,1,51021
36,143,9,32,33,78.44000244140625,69.910003662109375,1,51021
36,143,9,35,35,81.30999755859375,78.30999755859375,1,51021
35,143,9,34,34,74.31999969482422,72.470001220703125,1,51021
30,62,34,25,25,59,54.400001525878906,1,51022
32,62,34,27,27,63.959999084472656,59.88999938964844,1,51022
39,116,10,38,38,64.68000030517578,63.7599983215332,1,51023
37,116,10,37,37,66.08000183105469,65.08000183105469,1,51023
40,116,10,36,37,76.56111145019531,75.27459716796875,1,51023
31,122,17,28,28,73.5,74.04000091552734,1,51025
29,122,17,24,24,70.54000091552734,65.95999908447266,1,51025
32,122,17,30,32,59.099998474121094,64.25,1,51025
30,122,17,20,22,50.20199966430664,43.901817321777344,1,51025
21,39,18,18,18,59.279998779296875,58.61000061035156,1,51026
18,39,18,13,13,58.612308502197266,54.77077102661133,1,51026
24,69,42,24,24,61.83000183105469,67.25,2,51027
26,69,42,25,26,65.08000183105469,55.310001373291016,2,51027
38,74,18,35,36,73.910003662109375,68.58000183105469,2,51028
36,74,18,32,32,65.72343444824219,63.09749984741211,2,51028
36,77,2,36,36,82.44000244140625,76.220001220703125,1,51031
34,77,2,33,33,81.44999694824219,73.81999969482422,1,51031
30,63,2,29,29,85.029998779296875,80.93000030517578,1,51032
33,63,2,30,30,82.87000274658203,77.12999725341797,1,51032
33,67,3,31,31,79.3499984741211,79,1,51033
34,67,3,30,30,78.69999694824219,75.9000015258789,1,51033
37,74,3,35,35,77.45999908447266,71.13999938964844,1,51034
37,74,3,35,35,82.2300033569336,77.13999938964844,1,51034
31,58,2,29,29,75.55000305175781,70.410003662109375,1,51035
30,58,2,28,29,76.46607208251953,75.589996337890625,1,51035
24,50,4,20,20,82.1500015258789,76.94999694824219,2,51036
26,50,4,23,23,86.26000213623047,80.56999969482422,2,51036
35,69,3,34,34,78.970001220703125,83.470001220703125,1,51038
34,69,3,33,34,77.00060272216797,70.529998779296875,1,51038
38,111,6,38,38,76.31999969482422,66.70999908447266,1,51039
37,111,6,35,35,72.2300033569336,70.86000061035156,1,51039
36,111,6,30,30,71.87000274658203,74.9000015258789,1,51039
34,69,11,33,33,73.18000030517578,75.18000030517578,1,51040
35,69,11,32,32,76.69000244140625,71.69000244140625,1,51040
36,122,7,35,35,73.910003662109375,66.339996337890625,1,51041
37,122,7,37,37,75.589996337890625,79.43000030517578,1,51041
38,122,7,36,36,72.45333099365234,69.86638641357422,1,51041
37,117,15,35,34,77.4000015258789,71.94000244140625,1,51042
38,117,15,34,35,78.6500015258789,67.16999816894531,1,51042
36,117,15,31,31,74.73870849609375,77.51903533935547,1,51042
29,94,6,29,29,80.339996337890625,76.83000183105469,1,51043
33,94,6,33,33,86.79000091552734,83.41999816894531,1,51043
32,94,6,28,28,78.07392883300781,66.395355224609375,1,51043
32,70,18,27,27,62.810001373291016,68,1,51044
38,70,18,26,26,65.23577117919922,68,1,51044
27,53,10,26,26,80.37999725341797,76.45999908447266,2,51045
26,53,10,25,25,73.5999984741211,68.55999755859375,2,51045
35,35,30,34,33,74,64,2,51046
34,136,6,32,33,70.529998779296875,71.44999694824219,1,51048
34,136,6,28,29,74.29000091552734,71.76000213623047,1,51048
33,136,6,32,32,72.660003662109375,76.339996337890625,1,51048
35,136,6,32,32,66.44000244140625,60.84000015258789,1,51048
